elevation	date	DATUM_ADJ
1251.17	3/7/2012	NGVD 29
1251.14	3/8/2012	NGVD 29
1251.12	3/9/2012	NGVD 29
1251.11	3/10/2012	NGVD 29
1251.11	3/11/2012	NGVD 29
1251.11	3/12/2012	NGVD 29
1251.12	3/13/2012	NGVD 29
1251.12	3/14/2012	NGVD 29
1251.12	3/15/2012	NGVD 29
1251.12	3/16/2012	NGVD 29
1251.13	3/17/2012	NGVD 29
1251.14	3/18/2012	NGVD 29
1251.14	3/19/2012	NGVD 29
1251.18	3/20/2012	NGVD 29
1251.2	3/21/2012	NGVD 29
1251.2	3/22/2012	NGVD 29
1251.21	3/23/2012	NGVD 29
1251.23	3/24/2012	NGVD 29
1251.22	3/25/2012	NGVD 29
1251.14	3/26/2012	NGVD 29
1251.12	3/27/2012	NGVD 29
1251.24	3/28/2012	NGVD 29
1251.18	3/29/2012	NGVD 29
1251.19	3/30/2012	NGVD 29
1251.17	3/31/2012	NGVD 29
1251.19	4/1/2012	NGVD 29
1251.19	4/2/2012	NGVD 29
1251.25	4/3/2012	NGVD 29
1251.23	4/4/2012	NGVD 29
1251.21	4/5/2012	NGVD 29
1251.18	4/6/2012	NGVD 29
1251.19	4/7/2012	NGVD 29
1251.23	4/8/2012	NGVD 29
1251.36	4/9/2012	NGVD 29
1251.39	4/10/2012	NGVD 29
1251.34	4/11/2012	NGVD 29
1251.28	4/12/2012	NGVD 29
1251.16	4/13/2012	NGVD 29
1251.3	4/14/2012	NGVD 29
1251.43	4/15/2012	NGVD 29
1251.49	4/16/2012	NGVD 29
1251.38	4/17/2012	NGVD 29
1251.44	4/18/2012	NGVD 29
1251.42	4/19/2012	NGVD 29
1251.39	4/20/2012	NGVD 29
1251.37	4/21/2012	NGVD 29
1251.45	4/22/2012	NGVD 29
1251.43	4/23/2012	NGVD 29
1251.43	4/24/2012	NGVD 29
1251.43	4/25/2012	NGVD 29
1251.46	4/26/2012	NGVD 29
1251.39	4/27/2012	NGVD 29
1251.36	4/28/2012	NGVD 29
1251.36	4/29/2012	NGVD 29
1251.36	4/30/2012	NGVD 29
1251.37	5/1/2012	NGVD 29
1251.45	5/2/2012	NGVD 29
1251.46	5/3/2012	NGVD 29
1251.48	5/4/2012	NGVD 29
1251.47	5/5/2012	NGVD 29
1251.56	5/6/2012	NGVD 29
1251.54	5/7/2012	NGVD 29
1251.56	5/8/2012	NGVD 29
1251.55	5/9/2012	NGVD 29
1251.53	5/10/2012	NGVD 29
1251.56	5/11/2012	NGVD 29
1251.54	5/12/2012	NGVD 29
1251.54	5/13/2012	NGVD 29
1251.54	5/14/2012	NGVD 29
1251.58	5/15/2012	NGVD 29
1251.51	5/16/2012	NGVD 29
1251.42	5/17/2012	NGVD 29
1251.44	5/18/2012	NGVD 29
1251.51	5/19/2012	NGVD 29
1251.65	5/20/2012	NGVD 29
1251.56	5/21/2012	NGVD 29
1251.49	5/22/2012	NGVD 29
1251.54	5/23/2012	NGVD 29
1251.71	5/24/2012	NGVD 29
1251.72	5/25/2012	NGVD 29
1251.74	5/26/2012	NGVD 29
1251.86	5/27/2012	NGVD 29
1251.99	5/28/2012	NGVD 29
1252.03	5/29/2012	NGVD 29
1252.05	5/30/2012	NGVD 29
1252.03	5/31/2012	NGVD 29
1252.04	6/1/2012	NGVD 29
1252.05	6/2/2012	NGVD 29
1252.04	6/3/2012	NGVD 29
1252.01	6/4/2012	NGVD 29
1252.01	6/5/2012	NGVD 29
1251.99	6/6/2012	NGVD 29
1252	6/7/2012	NGVD 29
1252.02	6/8/2012	NGVD 29
1252.01	6/9/2012	NGVD 29
1252	6/10/2012	NGVD 29
1252.16	6/11/2012	NGVD 29
1252.17	6/12/2012	NGVD 29
1252.05	6/13/2012	NGVD 29
1252	6/14/2012	NGVD 29
1252.08	6/15/2012	NGVD 29
1252.12	6/16/2012	NGVD 29
1252.09	6/17/2012	NGVD 29
1252.15	6/18/2012	NGVD 29
1252.21	6/19/2012	NGVD 29
1252.43	6/20/2012	NGVD 29
1252.46	6/21/2012	NGVD 29
1252.51	6/22/2012	NGVD 29
1252.5	6/23/2012	NGVD 29
1252.54	6/24/2012	NGVD 29
1252.55	6/25/2012	NGVD 29
1252.54	6/26/2012	NGVD 29
1252.62	6/27/2012	NGVD 29
1252.64	6/28/2012	NGVD 29
1252.61	6/29/2012	NGVD 29
1252.64	6/30/2012	NGVD 29
1252.63	7/1/2012	NGVD 29
1252.65	7/2/2012	NGVD 29
1252.81	7/3/2012	NGVD 29
1252.74	7/4/2012	NGVD 29
1252.9	7/5/2012	NGVD 29
1252.93	7/6/2012	NGVD 29
1252.92	7/7/2012	NGVD 29
1252.87	7/8/2012	NGVD 29
1252.82	7/9/2012	NGVD 29
1252.72	7/10/2012	NGVD 29
1252.63	7/11/2012	NGVD 29
1252.59	7/12/2012	NGVD 29
1252.61	7/13/2012	NGVD 29
1252.66	7/14/2012	NGVD 29
1252.6	7/15/2012	NGVD 29
1252.49	7/16/2012	NGVD 29
1252.53	7/17/2012	NGVD 29
1252.52	7/18/2012	NGVD 29
1252.53	7/19/2012	NGVD 29
1252.48	7/20/2012	NGVD 29
1252.52	7/21/2012	NGVD 29
1252.49	7/22/2012	NGVD 29
1252.51	7/23/2012	NGVD 29
1252.46	7/24/2012	NGVD 29
1252.56	7/25/2012	NGVD 29
1252.64	7/26/2012	NGVD 29
1252.63	7/27/2012	NGVD 29
1252.5	7/28/2012	NGVD 29
1252.51	7/29/2012	NGVD 29
1252.51	7/30/2012	NGVD 29
1252.47	7/31/2012	NGVD 29
1252.45	8/1/2012	NGVD 29
1252.46	8/2/2012	NGVD 29
1252.43	8/3/2012	NGVD 29
1252.57	8/4/2012	NGVD 29
1252.54	8/5/2012	NGVD 29
1252.43	8/6/2012	NGVD 29
1252.48	8/7/2012	NGVD 29
1252.44	8/8/2012	NGVD 29
1252.4	8/9/2012	NGVD 29
1252.37	8/10/2012	NGVD 29
1252.34	8/11/2012	NGVD 29
1252.33	8/12/2012	NGVD 29
1252.34	8/13/2012	NGVD 29
1252.31	8/14/2012	NGVD 29
1252.26	8/15/2012	NGVD 29
1252.4	8/16/2012	NGVD 29
1252.25	8/17/2012	NGVD 29
1252.15	8/18/2012	NGVD 29
1252.15	8/19/2012	NGVD 29
1252.11	8/20/2012	NGVD 29
1252.08	8/21/2012	NGVD 29
1252.05	8/22/2012	NGVD 29
1252.05	8/23/2012	NGVD 29
1252.06	8/24/2012	NGVD 29
1252.03	8/25/2012	NGVD 29
1252.06	8/26/2012	NGVD 29
1252.07	8/27/2012	NGVD 29
1252.05	8/28/2012	NGVD 29
1252.03	8/29/2012	NGVD 29
1252.05	8/30/2012	NGVD 29
1252.04	8/31/2012	NGVD 29
1251.99	9/1/2012	NGVD 29
1251.93	9/2/2012	NGVD 29
1251.98	9/3/2012	NGVD 29
1251.95	9/4/2012	NGVD 29
1251.97	9/5/2012	NGVD 29
1251.92	9/6/2012	NGVD 29
1251.98	9/7/2012	NGVD 29
1251.93	9/8/2012	NGVD 29
1251.85	9/9/2012	NGVD 29
1251.71	9/10/2012	NGVD 29
1251.73	9/11/2012	NGVD 29
1251.76	9/12/2012	NGVD 29
1251.74	9/13/2012	NGVD 29
1251.71	9/14/2012	NGVD 29
1251.66	9/15/2012	NGVD 29
1251.72	9/16/2012	NGVD 29
1251.73	9/17/2012	NGVD 29
1251.63	9/18/2012	NGVD 29
1251.59	9/19/2012	NGVD 29
1251.62	9/20/2012	NGVD 29
1251.6	9/21/2012	NGVD 29
1251.64	9/22/2012	NGVD 29
1251.5	9/23/2012	NGVD 29
1251.45	9/24/2012	NGVD 29
1251.45	9/25/2012	NGVD 29
1251.43	9/26/2012	NGVD 29
1251.41	9/27/2012	NGVD 29
1251.4	9/28/2012	NGVD 29
1251.41	9/29/2012	NGVD 29
1251.39	9/30/2012	NGVD 29
1251.45	10/1/2012	NGVD 29
1251.36	10/2/2012	NGVD 29
1251.35	10/3/2012	NGVD 29
1251.34	10/4/2012	NGVD 29
1251.39	10/5/2012	NGVD 29
1251.35	10/6/2012	NGVD 29
1251.19	10/7/2012	NGVD 29
1251.18	10/8/2012	NGVD 29
1251.24	10/9/2012	NGVD 29
1251.2	10/10/2012	NGVD 29
1251.26	10/11/2012	NGVD 29
1251.12	10/12/2012	NGVD 29
1251.12	10/13/2012	NGVD 29
1251.15	10/14/2012	NGVD 29
1251.11	10/15/2012	NGVD 29
1251.1	10/16/2012	NGVD 29
1251.11	10/17/2012	NGVD 29
1251.12	10/18/2012	NGVD 29
1251.14	10/19/2012	NGVD 29
1251.1	10/20/2012	NGVD 29
1251.08	10/21/2012	NGVD 29
1251.12	10/22/2012	NGVD 29
1251.1	10/23/2012	NGVD 29
1251.17	10/24/2012	NGVD 29
1251.28	10/25/2012	NGVD 29
1251.14	10/26/2012	NGVD 29
1251.1	10/27/2012	NGVD 29
1251.08	10/28/2012	NGVD 29
1251.05	10/29/2012	NGVD 29
1251.08	10/30/2012	NGVD 29
1251.1	10/31/2012	NGVD 29
1251.16	11/1/2012	NGVD 29
1251.08	11/2/2012	NGVD 29
1251.04	11/3/2012	NGVD 29
1251.05	11/4/2012	NGVD 29
1251.02	11/5/2012	NGVD 29
1251.09	11/6/2012	NGVD 29
1251.06	11/7/2012	NGVD 29
1251.04	11/8/2012	NGVD 29
1251.07	11/9/2012	NGVD 29
1251.04	11/10/2012	NGVD 29
1251.07	11/11/2012	NGVD 29
1251.07	11/12/2012	NGVD 29
1251.02	11/13/2012	NGVD 29
1251.02	11/14/2012	NGVD 29
1251.07	11/15/2012	NGVD 29
1251.01	11/16/2012	NGVD 29
1250.97	11/17/2012	NGVD 29
1250.99	11/18/2012	NGVD 29
1251.01	11/19/2012	NGVD 29
1251.05	11/20/2012	NGVD 29
1251.04	11/21/2012	NGVD 29
1251.13	11/22/2012	NGVD 29
1251.28	11/23/2012	NGVD 29
1251.05	11/24/2012	NGVD 29
1251.09	11/25/2012	NGVD 29
1251.05	11/26/2012	NGVD 29
1251.02	11/27/2012	NGVD 29
1251.02	11/28/2012	NGVD 29
1251.02	11/29/2012	NGVD 29
1250.99	11/30/2012	NGVD 29
1250.99	12/1/2012	NGVD 29
1250.99	12/2/2012	NGVD 29
1250.99	12/3/2012	NGVD 29
1251.05	12/4/2012	NGVD 29
1250.93	12/5/2012	NGVD 29
1251.02	12/6/2012	NGVD 29
1251.03	12/7/2012	NGVD 29
1251.01	12/8/2012	NGVD 29
1251.04	12/9/2012	NGVD 29
1251.02	12/10/2012	NGVD 29
1251	12/11/2012	NGVD 29
1251	12/12/2012	NGVD 29
1250.99	12/13/2012	NGVD 29
1250.99	12/14/2012	NGVD 29
1251.01	12/15/2012	NGVD 29
1251.02	12/16/2012	NGVD 29
1251.01	12/17/2012	NGVD 29
1251	12/18/2012	NGVD 29
1250.99	12/19/2012	NGVD 29
1250.98	12/20/2012	NGVD 29
1250.97	12/21/2012	NGVD 29
1250.96	12/22/2012	NGVD 29
1250.96	12/23/2012	NGVD 29
1250.95	12/24/2012	NGVD 29
1250.93	12/25/2012	NGVD 29
1250.93	12/26/2012	NGVD 29
1250.94	12/27/2012	NGVD 29
1250.96	12/28/2012	NGVD 29
1250.96	12/29/2012	NGVD 29
1250.97	12/30/2012	NGVD 29
1250.99	12/31/2012	NGVD 29
1250.99	1/1/2013	NGVD 29
1250.99	1/2/2013	NGVD 29
1250.98	1/3/2013	NGVD 29
1250.98	1/4/2013	NGVD 29
1251	1/5/2013	NGVD 29
1250.99	1/6/2013	NGVD 29
1250.99	1/7/2013	NGVD 29
1250.99	1/8/2013	NGVD 29
1250.97	1/9/2013	NGVD 29
1250.96	1/10/2013	NGVD 29
1250.99	1/11/2013	NGVD 29
1250.98	1/12/2013	NGVD 29
1250.98	1/13/2013	NGVD 29
1250.98	1/14/2013	NGVD 29
1250.99	1/15/2013	NGVD 29
1251	1/16/2013	NGVD 29
1250.98	1/17/2013	NGVD 29
1251	1/18/2013	NGVD 29
1250.99	1/19/2013	NGVD 29
1250.99	1/20/2013	NGVD 29
1251	1/21/2013	NGVD 29
1251	1/22/2013	NGVD 29
1251	1/23/2013	NGVD 29
1250.98	1/24/2013	NGVD 29
1250.97	1/25/2013	NGVD 29
1250.96	1/26/2013	NGVD 29
1250.97	1/27/2013	NGVD 29
1250.97	1/28/2013	NGVD 29
1250.98	1/29/2013	NGVD 29
1250.97	1/30/2013	NGVD 29
1250.97	1/31/2013	NGVD 29
1250.97	2/1/2013	NGVD 29
1250.97	2/2/2013	NGVD 29
1250.96	2/3/2013	NGVD 29
1250.96	2/4/2013	NGVD 29
1250.96	2/5/2013	NGVD 29
1250.95	2/6/2013	NGVD 29
1250.95	2/7/2013	NGVD 29
1250.94	2/8/2013	NGVD 29
1250.94	2/9/2013	NGVD 29
1250.96	2/10/2013	NGVD 29
1250.97	2/11/2013	NGVD 29
1250.96	2/12/2013	NGVD 29
1250.96	2/13/2013	NGVD 29
1250.96	2/14/2013	NGVD 29
1250.95	2/15/2013	NGVD 29
1250.95	2/16/2013	NGVD 29
1250.96	2/17/2013	NGVD 29
1250.96	2/18/2013	NGVD 29
1250.96	2/19/2013	NGVD 29
1250.98	2/20/2013	NGVD 29
1250.99	2/21/2013	NGVD 29
1250.99	2/22/2013	NGVD 29
1251	2/23/2013	NGVD 29
1251	2/24/2013	NGVD 29
1251	2/25/2013	NGVD 29
1251.01	2/26/2013	NGVD 29
1251.01	2/27/2013	NGVD 29
1251.01	2/28/2013	NGVD 29
1251.01	3/1/2013	NGVD 29
1251.01	3/2/2013	NGVD 29
1251.01	3/3/2013	NGVD 29
1251.02	3/4/2013	NGVD 29
1251.06	3/5/2013	NGVD 29
1251.06	3/6/2013	NGVD 29
1251.07	3/7/2013	NGVD 29
1251.06	3/8/2013	NGVD 29
1251.1	3/9/2013	NGVD 29
1251.14	3/10/2013	NGVD 29
1251.14	3/11/2013	NGVD 29
1251.14	3/12/2013	NGVD 29
1251.13	3/13/2013	NGVD 29
1251.13	3/14/2013	NGVD 29
1251.14	3/15/2013	NGVD 29
1251.15	3/16/2013	NGVD 29
1251.14	3/17/2013	NGVD 29
1251.14	3/18/2013	NGVD 29
1251.14	3/19/2013	NGVD 29
1251.13	3/20/2013	NGVD 29
1251.13	3/21/2013	NGVD 29
1251.12	3/22/2013	NGVD 29
1251.12	3/23/2013	NGVD 29
1251.12	3/24/2013	NGVD 29
1251.11	3/25/2013	NGVD 29
1251.11	3/26/2013	NGVD 29
1251.11	3/27/2013	NGVD 29
1251.11	3/28/2013	NGVD 29
1251.1	3/29/2013	NGVD 29
1251.1	3/30/2013	NGVD 29
1251.1	3/31/2013	NGVD 29
1251.09	4/1/2013	NGVD 29
1251.08	4/2/2013	NGVD 29
1251.08	4/3/2013	NGVD 29
1251.07	4/4/2013	NGVD 29
1251.08	4/5/2013	NGVD 29
1251.09	4/6/2013	NGVD 29
1251.09	4/7/2013	NGVD 29
1251.12	4/8/2013	NGVD 29
1251.12	4/9/2013	NGVD 29
1251.12	4/10/2013	NGVD 29
1251.13	4/11/2013	NGVD 29
1251.15	4/12/2013	NGVD 29
1251.15	4/13/2013	NGVD 29
1251.16	4/14/2013	NGVD 29
1251.18	4/15/2013	NGVD 29
1251.19	4/16/2013	NGVD 29
